Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-01-02 00:20:00,12.720,27.054,25.421,25.421
2006-01-02 00:30:00,13.890,29.277,28.422,28.422
2006-01-02 00:40:00,15.230,29.952,30.000,30.000
2006-01-02 00:50:00,16.580,30.000,28.563,28.563
2006-01-02 01:00:00,15.420,29.961,29.416,29.416
2006-01-02 01:10:00,13.570,28.881,27.673,27.673
2006-01-02 01:20:00,12.400,26.178,28.553,28.553
2006-01-02 01:30:00,13.380,28.653,28.826,28.826
2006-01-02 01:40:00,15.220,29.952,29.367,29.367
2006-01-02 01:50:00,17.260,30.000,30.000,30.000
2006-01-02 02:00:00,17.640,30.000,29.672,29.672
2006-01-02 02:10:00,16.860,30.000,29.355,29.355
2006-01-02 02:20:00,15.530,29.967,30.000,30.000
2006-01-02 02:30:00,14.560,29.766,28.078,28.078
2006-01-02 02:40:00,14.230,29.670,30.000,30.000
2006-01-02 02:50:00,14.140,29.616,29.149,29.149
2006-01-02 03:00:00,13.330,28.587,28.690,28.690
2006-01-02 03:10:00,10.470,18.612,19.186,19.186
2006-01-02 03:20:00,7.310, 6.501, 5.815,5.815
2006-01-02 03:30:00,6.460, 4.404, 2.348,2.348
2006-01-02 03:40:00,5.930, 3.300, 3.815,3.815
2006-01-02 03:50:00,4.480, 1.248, 1.256,1.256
2006-01-02 04:00:00,3.670, 0.477, 0.783,0.783
2006-01-02 04:10:00,3.510, 0.357, 0.238,0.238
2006-01-02 04:20:00,3.160, 0.096, 0.000,0.000
2006-01-02 04:30:00,3.070, 0.033, 0.421,0.421
2006-01-02 04:40:00,4.690, 1.491, 1.476,1.476
2006-01-02 04:50:00,6.170, 3.768, 3.758,3.758
2006-01-02 05:00:00,5.270, 2.244, 2.698,2.698
2006-01-02 05:10:00,4.650, 1.443, 0.911,0.911
2006-01-02 05:20:00,5.430, 2.511, 2.580,2.580
2006-01-02 05:30:00,5.130, 2.034, 0.000,0.000
2006-01-02 05:40:00,4.500, 1.287, 0.594,0.594
2006-01-02 05:50:00,4.910, 1.737, 2.241,2.241
2006-01-02 06:00:00,2.350, 0.000, 0.000,0.000
2006-01-02 06:10:00,2.530, 0.000, 0.000,0.000
2006-01-02 06:20:00,2.170, 0.000, 0.000,0.000
2006-01-02 06:30:00,4.000, 0.732, 0.000,0.000
2006-01-02 06:40:00,3.450, 0.318, 0.000,0.000
2006-01-02 06:50:00,3.500, 0.363, 0.000,0.000
2006-01-02 07:00:00,4.580, 1.380, 0.113,0.113
2006-01-02 07:10:00,4.780, 1.608, 0.917,0.917
2006-01-02 07:20:00,3.480, 0.345, 0.263,0.263
2006-01-02 07:30:00,2.920, 0.000, 0.000,0.000
2006-01-02 07:40:00,2.070, 0.000, 0.000,0.000
2006-01-02 07:50:00,1.280, 0.000, 0.000,0.000
2006-01-02 08:00:00,0.940, 0.000, 0.000,0.000
2006-01-02 08:10:00,1.520, 0.000, 0.000,0.000
2006-01-02 08:20:00,1.410, 0.000, 0.000,0.000
2006-01-02 08:30:00,1.010, 0.000, 0.000,0.000
2006-01-02 08:40:00,1.330, 0.000, 0.000,0.000
2006-01-02 08:50:00,2.150, 0.000, 0.000,0.000
2006-01-02 09:00:00,1.970, 0.000, 0.000,0.000
2006-01-02 09:10:00,1.500, 0.000, 0.000,0.000
2006-01-02 09:20:00,2.830, 0.000, 0.000,0.000
2006-01-02 09:30:00,2.080, 0.000, 0.000,0.000
2006-01-02 09:40:00,3.780, 0.573, 0.233,0.233
2006-01-02 09:50:00,5.330, 2.361, 2.024,2.024
2006-01-02 10:00:00,3.930, 0.690, 0.995,0.995
2006-01-02 10:10:00,2.130, 0.000, 0.000,0.000
2006-01-02 10:20:00,3.290, 0.204, 0.000,0.000
2006-01-02 10:30:00,2.580, 0.000, 0.000,0.000
2006-01-02 10:40:00,0.970, 0.000, 0.000,0.000
2006-01-02 10:50:00,1.820, 0.000, 0.000,0.000
2006-01-02 11:00:00,1.960, 0.000, 0.000,0.000
